OrderID,OrderDate,CustomerID,TotalAmount,OrderStatus,ShippingDate,DeliveryDate,Country,Region,Category
ORD00033809,07/05/2026,CUST001916,498.62,Completed,12/05/2026,15/05/2026,Japan,North,Pet Supplies
ORD00033810,09/12/2024,CUST000448,331.58,Completed,14/12/2024,23/12/2024,Australia,Central,Fashion
ORD00033811,20/03/2020,CUST001550,38.36,Completed,21/03/2020,24/03/2020,Australia,West,Home & Kitchen
ORD00033812,28/04/2021,CUST001972,36.69,Completed,30/04/2021,10/05/2021,Japan,North,Office Supplies
ORD00033813,09/06/2020,CUST004070,218.7,Completed,11/06/2020,18/06/2020,USA,East,Toys
ORD00033814,10/03/2021,CUST003352,441.3,Completed,12/03/2021,20/03/2021,Japan,East,Pet Supplies
ORD00033815,16/01/2025,CUST002160,116.01,Completed,17/01/2025,27/01/2025,Canada,West,Beauty
ORD00033816,28/07/2025,CUST001632,48.61,Completed,31/07/2025,03/08/2025,India,Central,Electronics
ORD00033817,09/02/2024,CUST004506,56.88,Completed,12/02/2024,18/02/2024,Japan,South,Books
ORD00033818,05/12/2025,CUST001640,475.2,Cancelled,,,India,South,Toys
ORD00033819,23/03/2023,CUST000718,40.47,Completed,26/03/2023,31/03/2023,India,North,Toys
ORD00033820,06/12/2026,CUST002176,732.63,Completed,07/12/2026,15/12/2026,Germany,South,Automotive
ORD00033821,02/10/2020,CUST004161,275.09,Completed,05/10/2020,12/10/2020,Japan,North,Sports
ORD00033822,25/12/2026,CUST000171,1612.83,Completed,28/12/2026,01/01/2027,Germany,East,Office Supplies
ORD00033823,24/08/2022,CUST003997,1.76,Completed,26/08/2022,02/09/2022,Japan,Central,Home & Kitchen
ORD00033824,02/05/2024,CUST004589,827.71,Shipped,03/05/2024,,France,West,Books
ORD00033825,13/10/2024,CUST002612,377.45,Completed,15/10/2024,19/10/2024,France,West,Office Supplies
ORD00033826,21/03/2021,CUST004997,11.17,Completed,26/03/2021,31/03/2021,Japan,Central,Sports
ORD00033827,04/04/2026,CUST001269,184.14,Completed,06/04/2026,11/04/2026,Australia,West,Books
ORD00033828,27/05/2024,CUST001551,317.57,Completed,29/05/2024,06/06/2024,Germany,South,Office Supplies
ORD00033829,27/12/2022,CUST002962,828.66,Completed,30/12/2022,06/01/2023,France,North,Books
ORD00033830,16/04/2020,CUST004825,15.68,Completed,18/04/2020,25/04/2020,France,Central,Pet Supplies
ORD00033831,07/05/2025,CUST002473,41.58,Completed,10/05/2025,15/05/2025,France,West,Toys
ORD00033832,12/09/2020,CUST001176,67.08,Completed,15/09/2020,23/09/2020,India,North,Home & Kitchen
ORD00033833,26/10/2020,CUST001796,379.29,Completed,27/10/2020,06/11/2020,Japan,South,Sports
ORD00033834,21/04/2024,CUST001654,922.19,Completed,22/04/2024,28/04/2024,USA,Central,Fashion
ORD00033835,09/08/2025,CUST004257,81.54,Completed,13/08/2025,17/08/2025,Australia,Central,Books
ORD00033836,03/12/2026,CUST004754,185.9,Completed,05/12/2026,12/12/2026,India,West,Beauty
ORD00033837,13/05/2022,CUST001673,420.69,Completed,14/05/2022,22/05/2022,India,East,Beauty
ORD00033838,17/04/2021,CUST002776,173.1,Completed,21/04/2021,29/04/2021,Japan,East,Automotive
ORD00033839,09/03/2020,CUST000540,297.65,Completed,10/03/2020,15/03/2020,USA,West,Pet Supplies
ORD00033840,27/01/2020,CUST000770,157.09,Completed,30/01/2020,06/02/2020,Germany,Central,Home & Kitchen
ORD00033841,09/10/2026,CUST004522,88.46,Returned,14/10/2026,24/10/2026,UK,North,Automotive
ORD00033842,08/11/2025,CUST004356,604.22,Completed,13/11/2025,16/11/2025,India,West,Fashion
ORD00033843,24/06/2024,CUST003749,13.29,Completed,28/06/2024,04/07/2024,UK,North,Home & Kitchen
ORD00033844,01/11/2022,CUST003649,434.94,Completed,06/11/2022,16/11/2022,India,North,Sports
ORD00033845,26/09/2025,CUST001426,295.28,Returned,28/09/2025,01/10/2025,UK,South,Books
ORD00033846,02/05/2025,CUST003010,949.13,Completed,07/05/2025,17/05/2025,UK,North,Books
ORD00033847,10/11/2021,CUST003936,647.49,Pending,14/11/2021,,UK,North,Books
ORD00033848,01/08/2023,CUST003411,11.92,Returned,02/08/2023,05/08/2023,Australia,Central,Beauty
ORD00033849,05/02/2021,CUST000159,19.22,Completed,07/02/2021,16/02/2021,Japan,West,Books
ORD00033850,06/10/2024,CUST000593,184.86,Completed,10/10/2024,18/10/2024,India,South,Beauty
ORD00033851,15/12/2022,CUST004165,554.69,Completed,19/12/2022,23/12/2022,USA,East,Electronics
ORD00033852,01/12/2024,CUST001203,625.82,Completed,04/12/2024,07/12/2024,Australia,East,Fashion
ORD00033853,17/08/2021,CUST000552,482.57,Completed,22/08/2021,29/08/2021,France,North,Home & Kitchen
ORD00033854,22/02/2025,CUST004021,256.03,Completed,27/02/2025,02/03/2025,Japan,Central,Pet Supplies
ORD00033855,27/07/2022,CUST000060,71.34,Completed,31/07/2022,07/08/2022,Canada,Central,Electronics
ORD00033856,15/03/2022,CUST004784,4.31,Completed,20/03/2022,30/03/2022,Japan,North,Pet Supplies
ORD00033857,03/01/2025,CUST003582,65.75,Shipped,06/01/2025,,Australia,East,Pet Supplies
ORD00033858,07/04/2026,CUST003998,386.41,Completed,09/04/2026,15/04/2026,UK,South,Fashion
ORD00033859,28/08/2023,CUST004793,604.11,Completed,02/09/2023,08/09/2023,Japan,Central,Sports
ORD00033860,16/01/2021,CUST003535,41.7,Completed,19/01/2021,22/01/2021,France,West,Books
ORD00033861,10/07/2020,CUST000067,264.06,Completed,11/07/2020,17/07/2020,UK,North,Automotive
ORD00033862,09/10/2023,CUST002854,118.87,Completed,12/10/2023,22/10/2023,USA,South,Home & Kitchen
ORD00033863,13/02/2023,CUST000276,69.22,Completed,15/02/2023,21/02/2023,UK,West,Home & Kitchen
ORD00033864,05/08/2022,CUST001647,132.35,Shipped,07/08/2022,,Japan,South,Toys
ORD00033865,19/01/2025,CUST000061,153.21,Completed,23/01/2025,29/01/2025,India,South,Books
ORD00033866,29/06/2023,CUST000286,550.63,Completed,01/07/2023,04/07/2023,France,North,Office Supplies
ORD00033867,30/05/2026,CUST003678,220.91,Cancelled,,,UK,South,Automotive
ORD00033868,16/10/2023,CUST004052,77.12,Completed,18/10/2023,24/10/2023,France,Central,Office Supplies
ORD00033869,13/02/2025,CUST002514,489.98,Completed,17/02/2025,23/02/2025,Japan,North,Fashion
ORD00033870,18/02/2023,CUST003805,1258.94,Pending,20/02/2023,,France,East,Home & Kitchen
ORD00033871,01/04/2020,CUST004760,89.5,Completed,03/04/2020,12/04/2020,USA,Central,Sports
ORD00033872,10/11/2023,CUST000665,90.09,Completed,14/11/2023,24/11/2023,USA,West,Toys
ORD00033873,13/08/2025,CUST002833,86.16,Completed,15/08/2025,18/08/2025,France,West,Electronics
ORD00033874,12/02/2022,CUST002009,8.87,Returned,14/02/2022,20/02/2022,USA,Central,Toys
ORD00033875,08/05/2021,CUST003365,10.69,Completed,09/05/2021,13/05/2021,UK,North,Books
ORD00033876,16/07/2022,CUST004547,588.97,Completed,21/07/2022,24/07/2022,UK,South,Home & Kitchen
ORD00033877,15/04/2022,CUST001720,17.55,Completed,18/04/2022,26/04/2022,UK,East,Books
ORD00033878,01/12/2026,CUST003971,319.85,Completed,06/12/2026,10/12/2026,Germany,West,Automotive
ORD00033879,29/03/2020,CUST004621,102.2,Completed,02/04/2020,06/04/2020,Canada,East,Fashion
ORD00033880,25/04/2022,CUST000255,330.85,Completed,30/04/2022,09/05/2022,UK,North,Office Supplies
ORD00033881,15/03/2022,CUST002270,31.82,Completed,16/03/2022,21/03/2022,Japan,West,Fashion
ORD00033882,18/12/2024,CUST003934,215.45,Returned,23/12/2024,02/01/2025,France,East,Automotive
ORD00033883,14/11/2022,CUST004065,74.56,Returned,17/11/2022,27/11/2022,UK,West,Toys
ORD00033884,10/11/2021,CUST002706,59.42,Completed,13/11/2021,18/11/2021,France,West,Sports
ORD00033885,23/03/2020,CUST000687,30.65,Completed,25/03/2020,28/03/2020,Canada,East,Fashion
ORD00033886,16/11/2025,CUST001913,375.9,Completed,19/11/2025,28/11/2025,UK,East,Automotive
ORD00033887,21/03/2025,CUST001364,4.99,Completed,25/03/2025,31/03/2025,Japan,East,Books
ORD00033888,16/11/2023,CUST000131,164.71,Completed,17/11/2023,24/11/2023,France,West,Pet Supplies
ORD00033889,15/08/2023,CUST004380,47.6,Completed,20/08/2023,23/08/2023,Canada,West,Beauty
ORD00033890,20/06/2026,CUST002810,1202.81,Completed,24/06/2026,30/06/2026,USA,South,Sports
ORD00033891,05/08/2024,CUST004051,237.69,Completed,06/08/2024,15/08/2024,UK,North,Electronics
ORD00033892,05/09/2023,CUST004751,471.23,Completed,07/09/2023,17/09/2023,UK,South,Office Supplies
ORD00033893,13/05/2022,CUST000858,38.39,Completed,14/05/2022,22/05/2022,Australia,East,Books
ORD00033894,17/11/2026,CUST002926,798.5,Completed,20/11/2026,23/11/2026,India,North,Books
ORD00033895,06/10/2021,CUST000197,80.68,Completed,09/10/2021,17/10/2021,UK,Central,Home & Kitchen
ORD00033896,23/09/2021,CUST000282,29.16,Completed,27/09/2021,07/10/2021,Germany,Central,Electronics
ORD00033897,10/04/2026,CUST000953,492.57,Pending,13/04/2026,,Australia,Central,Beauty
ORD00033898,28/10/2023,CUST001927,342.88,Completed,02/11/2023,11/11/2023,Germany,Central,Automotive
ORD00033899,31/05/2022,CUST001470,980.12,Completed,05/06/2022,15/06/2022,UK,Central,Fashion
ORD00033900,25/07/2026,CUST004207,703.38,Completed,26/07/2026,31/07/2026,UK,South,Electronics
ORD00033901,05/11/2022,CUST000823,40.19,Completed,10/11/2022,17/11/2022,Japan,West,Toys
ORD00033902,04/06/2021,CUST002575,52.97,Completed,08/06/2021,18/06/2021,India,Central,Automotive
ORD00033903,29/02/2024,CUST004410,137.06,Completed,05/03/2024,08/03/2024,USA,North,Books
ORD00033904,05/10/2022,CUST001364,26.18,Completed,08/10/2022,16/10/2022,Japan,East,Beauty
ORD00033905,28/04/2026,CUST000941,536.78,Completed,01/05/2026,05/05/2026,USA,East,Books
ORD00033906,12/03/2021,CUST003093,94.38,Completed,14/03/2021,24/03/2021,India,East,Books
ORD00033907,17/11/2025,CUST004393,1228.72,Cancelled,,,UK,South,Toys
ORD00033908,09/12/2024,CUST002755,331.72,Completed,10/12/2024,18/12/2024,Japan,West,Pet Supplies
ORD00033909,03/08/2025,CUST001471,232.78,Completed,07/08/2025,14/08/2025,India,West,Beauty
ORD00033910,28/12/2026,CUST003801,36.09,Pending,01/01/2027,,UK,Central,Automotive
ORD00033911,07/07/2020,CUST000827,20.41,Completed,11/07/2020,15/07/2020,France,West,Toys
ORD00033912,26/04/2026,CUST004787,654.89,Completed,28/04/2026,01/05/2026,UK,Central,Electronics
ORD00033913,07/07/2026,CUST003512,2152.88,Completed,12/07/2026,19/07/2026,Germany,East,Beauty
ORD00033914,18/05/2023,CUST001132,117.87,Completed,19/05/2023,24/05/2023,India,Central,Office Supplies
ORD00033915,14/05/2020,CUST001145,150.72,Completed,18/05/2020,22/05/2020,France,Central,Pet Supplies
ORD00033916,27/12/2024,CUST004483,370.9,Completed,31/12/2024,05/01/2025,Germany,North,Books
ORD00033917,23/09/2025,CUST001181,1024.33,Completed,28/09/2025,03/10/2025,India,North,Beauty
ORD00033918,27/02/2026,CUST001688,82.98,Completed,04/03/2026,12/03/2026,Australia,South,Books
ORD00033919,25/02/2020,CUST002035,57.7,Completed,26/02/2020,01/03/2020,UK,North,Pet Supplies
ORD00033920,11/12/2025,CUST002331,225.35,Completed,14/12/2025,21/12/2025,USA,South,Toys
ORD00033921,10/07/2021,CUST001857,142.27,Completed,13/07/2021,17/07/2021,Germany,West,Pet Supplies
ORD00033922,17/01/2020,CUST000841,21.67,Completed,22/01/2020,01/02/2020,India,Central,Sports
ORD00033923,05/04/2023,CUST001025,147.83,Completed,10/04/2023,16/04/2023,Japan,Central,Sports
ORD00033924,02/06/2022,CUST001508,175.12,Completed,04/06/2022,07/06/2022,USA,South,Automotive
ORD00033925,23/06/2022,CUST001053,15.34,Completed,26/06/2022,02/07/2022,USA,East,Office Supplies
ORD00033926,04/07/2024,CUST001867,473.69,Completed,06/07/2024,09/07/2024,Australia,West,Beauty
ORD00033927,20/10/2022,CUST001804,239.15,Completed,21/10/2022,31/10/2022,Australia,South,Sports
ORD00033928,30/12/2025,CUST000176,916.87,Completed,04/01/2026,11/01/2026,USA,South,Home & Kitchen
ORD00033929,13/06/2026,CUST004287,194.99,Completed,17/06/2026,26/06/2026,India,West,Sports
ORD00033930,23/05/2026,CUST004637,22.21,Completed,27/05/2026,04/06/2026,USA,North,Office Supplies
ORD00033931,15/11/2022,CUST003130,159.4,Completed,16/11/2022,24/11/2022,UK,East,Home & Kitchen
ORD00033932,30/09/2020,CUST004130,15.85,Shipped,04/10/2020,,Japan,South,Office Supplies
ORD00033933,25/01/2022,CUST004224,153.52,Shipped,26/01/2022,,Canada,West,Toys
ORD00033934,24/09/2020,CUST003181,5.13,Pending,28/09/2020,,France,West,Home & Kitchen
ORD00033935,20/11/2023,CUST003439,147.08,Completed,21/11/2023,25/11/2023,Japan,West,Automotive
ORD00033936,12/02/2021,CUST000490,9.56,Completed,14/02/2021,22/02/2021,Canada,West,Sports
ORD00033937,12/08/2025,CUST002441,1.06,Pending,15/08/2025,,India,East,Fashion
ORD00033938,05/07/2026,CUST000138,1487.74,Completed,09/07/2026,12/07/2026,India,West,Electronics
ORD00033939,18/04/2023,CUST003043,1200.72,Completed,22/04/2023,27/04/2023,Canada,Central,Sports
ORD00033940,11/12/2020,CUST004127,121.74,Completed,13/12/2020,19/12/2020,France,West,Automotive
ORD00033941,30/11/2022,CUST003828,70.95,Completed,01/12/2022,04/12/2022,Germany,Central,Office Supplies
ORD00033942,06/02/2021,CUST003195,266.14,Completed,09/02/2021,17/02/2021,UK,South,Books
ORD00033943,03/11/2026,CUST001629,1227.46,Completed,06/11/2026,13/11/2026,Australia,North,Automotive
ORD00033944,25/09/2025,CUST001367,618.34,Completed,27/09/2025,07/10/2025,Germany,West,Pet Supplies
ORD00033945,06/06/2023,CUST003705,174.47,Completed,08/06/2023,11/06/2023,India,North,Pet Supplies
ORD00033946,13/10/2020,CUST002195,8.43,Completed,17/10/2020,20/10/2020,Australia,East,Home & Kitchen
ORD00033947,19/12/2023,CUST003705,29.49,Completed,20/12/2023,26/12/2023,India,North,Sports
ORD00033948,21/08/2023,CUST000675,523.92,Completed,22/08/2023,31/08/2023,Japan,West,Fashion
ORD00033949,27/03/2021,CUST004283,266.88,Completed,01/04/2021,05/04/2021,Canada,West,Fashion
ORD00033950,28/11/2022,CUST000530,147.9,Pending,30/11/2022,,USA,South,Home & Kitchen
ORD00033951,18/05/2026,CUST004097,138.55,Completed,19/05/2026,24/05/2026,India,Central,Fashion
ORD00033952,30/04/2024,CUST003975,269.21,Completed,01/05/2024,09/05/2024,Canada,West,Pet Supplies
ORD00033953,09/03/2020,CUST003457,136.5,Completed,14/03/2020,22/03/2020,Australia,North,Beauty
ORD00033954,27/03/2024,CUST002668,337.55,Completed,30/03/2024,04/04/2024,Germany,North,Pet Supplies
ORD00033955,07/03/2024,CUST004045,243.06,Completed,12/03/2024,16/03/2024,USA,North,Office Supplies
ORD00033956,19/02/2021,CUST002447,29.32,Completed,22/02/2021,03/03/2021,Germany,West,Automotive
ORD00033957,07/05/2022,CUST001898,53.47,Returned,08/05/2022,18/05/2022,USA,Central,Pet Supplies
ORD00033958,23/09/2020,CUST003657,136.77,Pending,25/09/2020,,France,Central,Automotive
ORD00033959,11/08/2023,CUST003507,372.71,Completed,16/08/2023,24/08/2023,UK,West,Sports
ORD00033960,04/09/2025,CUST004446,39.3,Completed,08/09/2025,11/09/2025,India,East,Toys
ORD00033961,10/01/2022,CUST004082,30.21,Completed,11/01/2022,20/01/2022,France,East,Beauty
ORD00033962,30/05/2022,CUST001508,203.41,Completed,01/06/2022,05/06/2022,USA,South,Toys
ORD00033963,14/09/2025,CUST000466,157.39,Pending,17/09/2025,,Canada,South,Office Supplies
ORD00033964,12/05/2026,CUST001936,288.03,Completed,15/05/2026,18/05/2026,France,West,Sports
ORD00033965,26/04/2024,CUST001557,248.14,Completed,30/04/2024,03/05/2024,Japan,Central,Beauty
ORD00033966,31/05/2023,CUST004946,331.21,Completed,04/06/2023,08/06/2023,Canada,East,Beauty
ORD00033967,23/05/2023,CUST001285,360.96,Completed,24/05/2023,27/05/2023,India,North,Pet Supplies
ORD00033968,29/10/2026,CUST002365,120.81,Completed,30/10/2026,05/11/2026,USA,North,Pet Supplies
ORD00033969,06/03/2026,CUST000086,264.81,Completed,11/03/2026,14/03/2026,Japan,South,Sports
ORD00033970,23/02/2023,CUST002985,24.9,Completed,24/02/2023,02/03/2023,USA,South,Office Supplies
ORD00033971,09/08/2025,CUST003174,581.73,Completed,11/08/2025,21/08/2025,France,South,Toys
ORD00033972,23/05/2020,CUST002104,171.38,Completed,28/05/2020,02/06/2020,Japan,North,Beauty
ORD00033973,25/11/2022,CUST000018,92.23,Completed,26/11/2022,05/12/2022,Canada,West,Home & Kitchen
ORD00033974,21/11/2022,CUST000506,45.26,Completed,23/11/2022,29/11/2022,USA,South,Fashion
ORD00033975,06/08/2025,CUST000135,22.88,Completed,10/08/2025,20/08/2025,Japan,South,Sports
ORD00033976,25/01/2022,CUST000073,125.99,Completed,27/01/2022,30/01/2022,India,West,Office Supplies
ORD00033977,08/11/2022,CUST003542,24.59,Completed,13/11/2022,21/11/2022,Canada,East,Sports
ORD00033978,07/04/2020,CUST001364,98.59,Pending,10/04/2020,,Japan,East,Pet Supplies
ORD00033979,14/07/2026,CUST001727,523.22,Completed,15/07/2026,22/07/2026,Germany,Central,Home & Kitchen
ORD00033980,14/12/2020,CUST001408,143.35,Completed,17/12/2020,20/12/2020,Japan,Central,Toys
ORD00033981,23/06/2023,CUST001962,468.49,Completed,24/06/2023,28/06/2023,USA,South,Books
ORD00033982,26/08/2026,CUST000492,171.14,Completed,30/08/2026,02/09/2026,USA,South,Electronics
ORD00033983,18/04/2023,CUST004480,502.78,Completed,23/04/2023,03/05/2023,Germany,East,Books
ORD00033984,01/11/2024,CUST004310,13.81,Cancelled,,,Germany,South,Sports
ORD00033985,13/09/2022,CUST002514,22.82,Completed,15/09/2022,18/09/2022,Japan,North,Home & Kitchen
ORD00033986,29/07/2023,CUST000608,157.62,Completed,31/07/2023,06/08/2023,USA,West,Pet Supplies
ORD00033987,05/07/2021,CUST002051,163.67,Completed,07/07/2021,15/07/2021,France,East,Automotive
ORD00033988,19/12/2021,CUST004742,6.81,Cancelled,,,Japan,North,Home & Kitchen
ORD00033989,09/10/2022,CUST004464,162.39,Shipped,12/10/2022,,USA,East,Home & Kitchen
ORD00033990,30/07/2021,CUST000051,68.09,Completed,03/08/2021,08/08/2021,India,South,Automotive
ORD00033991,09/12/2021,CUST002133,448.39,Completed,10/12/2021,20/12/2021,Japan,South,Office Supplies
ORD00033992,03/09/2020,CUST003380,79.16,Completed,06/09/2020,10/09/2020,Australia,North,Home & Kitchen
ORD00033993,16/12/2021,CUST001892,183.14,Completed,21/12/2021,28/12/2021,Canada,South,Sports
ORD00033994,21/10/2023,CUST002672,693.09,Shipped,23/10/2023,,France,North,Office Supplies
ORD00033995,17/11/2020,CUST004360,211.61,Completed,19/11/2020,26/11/2020,Australia,West,Books
ORD00033996,06/04/2021,CUST000278,74.46,Returned,09/04/2021,14/04/2021,Canada,Central,Sports
ORD00033997,12/05/2023,CUST003779,141.91,Completed,13/05/2023,20/05/2023,UK,West,Pet Supplies
ORD00033998,20/08/2020,CUST001909,106.72,Completed,23/08/2020,29/08/2020,USA,West,Office Supplies
ORD00033999,26/05/2020,CUST004593,20.58,Pending,28/05/2020,,Australia,West,Fashion
ORD00034000,29/10/2025,CUST002951,30.15,Completed,02/11/2025,10/11/2025,Germany,South,Books
ORD00034001,26/06/2025,CUST003951,115.62,Completed,30/06/2025,08/07/2025,Japan,West,Beauty
ORD00034002,16/08/2026,CUST004943,540.82,Completed,18/08/2026,21/08/2026,Canada,West,Pet Supplies
ORD00034003,29/06/2024,CUST004944,79.61,Completed,02/07/2024,09/07/2024,Japan,South,Pet Supplies
ORD00034004,12/07/2023,CUST003343,41.2,Completed,17/07/2023,27/07/2023,Canada,East,Pet Supplies
ORD00034005,22/02/2022,CUST000032,37.13,Pending,23/02/2022,,Germany,Central,Fashion
ORD00034006,22/09/2021,CUST001998,169.23,Completed,24/09/2021,27/09/2021,Canada,East,Sports
ORD00034007,04/06/2022,CUST003543,170.25,Completed,07/06/2022,15/06/2022,Canada,West,Sports
ORD00034008,03/10/2024,CUST000763,325.1,Completed,06/10/2024,10/10/2024,France,West,Home & Kitchen
ORD00034009,05/08/2022,CUST004180,72.33,Completed,08/08/2022,14/08/2022,Canada,North,Sports
ORD00034010,09/07/2025,CUST004588,936.27,Completed,12/07/2025,21/07/2025,UK,West,Pet Supplies
ORD00034011,19/06/2020,CUST001757,57.07,Pending,24/06/2020,,Canada,East,Home & Kitchen
ORD00034012,10/02/2025,CUST002969,190.85,Completed,11/02/2025,16/02/2025,Japan,North,Sports
ORD00034013,19/12/2024,CUST001431,1112.44,Completed,21/12/2024,30/12/2024,Canada,East,Electronics
ORD00034014,12/01/2022,CUST002765,565.51,Shipped,14/01/2022,,France,North,Beauty
ORD00034015,24/09/2023,CUST004418,254.44,Completed,29/09/2023,03/10/2023,Germany,East,Toys
ORD00034016,28/05/2022,CUST000163,515.82,Completed,01/06/2022,08/06/2022,UK,Central,Fashion
ORD00034017,03/09/2022,CUST003747,147.82,Completed,04/09/2022,11/09/2022,USA,East,Office Supplies
ORD00034018,11/12/2026,CUST002051,177.86,Completed,16/12/2026,24/12/2026,France,East,Books
ORD00034019,16/10/2020,CUST004538,41.22,Completed,19/10/2020,24/10/2020,Japan,West,Home & Kitchen
ORD00034020,09/04/2025,CUST004114,246.34,Completed,12/04/2025,21/04/2025,USA,North,Beauty
ORD00034021,11/01/2023,CUST002537,171.24,Completed,15/01/2023,20/01/2023,UK,East,Sports
ORD00034022,25/10/2025,CUST004631,187.81,Completed,28/10/2025,06/11/2025,Japan,North,Sports
